created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Aug 04 10:34:16 +0000 2023;1687411623609393153;"tanyarl Halo, aku sedang dalam tahap pengambilan data, kriterianya: 1. Perempuan 2. Usia min. 13 tahun 3. Pernah mengalami pelecehan/kekerasan seksual (secara fisik ataupun verbal) 4. Berdomisili di Sulawesi Selatan Mohon kesediaannya ya untuk isi kuesioner ini. TIA! https://t.co/XDCFV0fKQr";0;1;0;1;in;1371650588;1687411623609393153;tanyarlfes;https://twitter.com/tanyarlfes/status/1687411623609393153
Fri Aug 04 10:30:56 +0000 2023;1687410783972683777;"[cm] Halo, aku sedang dalam tahap pengambilan data menggunakan kuesioner, kriterianya: 1. Perempuan 2. Usia min. 13 tahun 3. Pernah mengalami pelecehan/ kekerasan seksual (secara fisik ataupun verbal) 4. Berdomisili di Sulawesi Selatan Mohon kesediaannya ya untuk isi  (cont..) https://t.co/JxGYVgcemY";0;2;2;1;in;1046084008742801408;1687410783972683777;collegemenfess;https://twitter.com/collegemenfess/status/1687410783972683777
Wed Aug 02 13:17:23 +0000 2023;1686727898454245376;"tanyarl ada yang bersedia isi kuesionerku ga? tapi kriterianya: 1. Perempuan 2. Usia min. 13 tahun 3. Pernah mengalami pelecehan/ kekerasan seksual (secara fisik ataupun verbal) 4. Berdomisili di Sulawesi Selatan linknya d reply ya TIA";0;1;1;1;in;1371650588;1686727898454245376;tanyarlfes;https://twitter.com/tanyarlfes/status/1686727898454245376
Wed Aug 02 13:04:42 +0000 2023;1686724706504744960;"[cm] ada yang bersedia isi kuesionerku ga? tapi kriterianya: 1. Perempuan 2. Usia min. 13 tahun 3. Pernah mengalami pelecehan/ kekerasan seksual (secara fisik ataupun verbal) 4. Berdomisili di Sulawesi Selatan nanti aku reply pamflet sama linknya TIA";0;1;1;1;in;1046084008742801408;1686724706504744960;collegemenfess;https://twitter.com/collegemenfess/status/1686724706504744960
Wed Aug 02 05:49:22 +0000 2023;1686615151179612160;"[HELP RT/REPOST] Apabila Anda memenuhi kriteria berikut: 1. Perempuan 2. Usia min. 13 tahun 3. Pernah mengalami pelecehan/ kekerasan seksual (secara fisik ataupun verbal) 4. Berdomisili di Sulawesi Selatan Saya mohon kesediaannya mengisi kuesioner berikut: https://t.co/p6EWC9NSap https://t.co/WahGMBKk88";1;3;1;0;in;1210881196072165376;1686615151179612160;selenophileeaaa;https://twitter.com/selenophileeaaa/status/1686615151179612160
Mon Jul 31 07:13:22 +0000 2023;1685911516573573120;"[HELP RT/REPOST] Apabila Anda memenuhi kriteria berikut: 1. Perempuan 2. Usia min. 13 tahun 3. Pernah mengalami pelecehan/ kekerasan seksual (secara fisik ataupun verbal) 4. Berdomisili di Sulawesi Selatan  Saya mohon kesediaan mengisi kuesioner berikut: *https://t.co/QDbM0rAaBG*";0;3;1;0;in;1096405390839799809;1685911516573573120;wonu_to_wonwoo;https://twitter.com/wonu_to_wonwoo/status/1685911516573573120
Sat Jul 08 11:20:00 +0000 2023;1677638660026687488;"Seorang warga berinisial S (33) di Luwu, Sulawesi Selatan mengaku dianiaya oknum polisi saat diinterogasi di Polres Luwu atas tuduhan dugaan pelecehan seksual. https://t.co/91fBwOUUQx";0;2;0;2;in;69183155;1677638660026687488;detikcom;https://twitter.com/detikcom/status/1677638660026687488
Thu Jun 01 14:08:00 +0000 2023;1664272590788243458;"Pelecehan Seksual dan Cara Pencegahannya menurut kakak Srikandi Ganjar Milenial Center Sulawesi Selatan  *Semangat Mengabdi, Membangun Negeri*  #GanjarPranowo #GanjarPranowo2024 #ayahganjarpresiden2024 #rambutputihpresidenku https://t.co/kxRpYEpgoG";0;0;0;0;in;1514653450650669056;1664272590788243458;gmc_sulsel;https://twitter.com/gmc_sulsel/status/1664272590788243458
Tue May 23 03:13:00 +0000 2023;1660846260738461696;"Wanita berinisial NH (25) di kabupaten Luwu, Sulawesi Selatan (Sulsel) menjadi korban pelecehan seksual oleh kuli bangunan bernama Agus (30). Via: @detik_sulsel  https://t.co/5kbUuhAJ9Z";0;0;0;1;in;69183155;1660846260738461696;detikcom;https://twitter.com/detikcom/status/1660846260738461696
Fri Mar 17 04:56:35 +0000 2023;1636592340478599168;"Kapolres Bone, Sulawesi Selatan, AKBP Arief Doddy Suryawan memastikan tak ada ampun untuk oknum anggota Polri berinisial AA (38) yang diduga melakukan pelecehan seksual terhadap  perempuan di puskesmas. “Oknum anggota Polri (AA) itu akan ditindak tegas… https://t.co/1zL7j9gXz9";0;0;0;0;in;46693036;1636592340478599168;inilahdotcom;https://twitter.com/inilahdotcom/status/1636592340478599168
Thu Jan 26 08:48:20 +0000 2023;1618531268827693057;"Pria di Kota Palopo, Sulawesi Selatan (Sulsel) diduga melakukan pelecehan seksual dengan memamerkan kelaminya ke sejumlah wanita yang berada di dalam masjid.  Via: @detik_sulsel https://t.co/C2tajVLsqu";0;0;0;1;in;69183155;1618531268827693057;detikcom;https://twitter.com/detikcom/status/1618531268827693057
Wed Jan 25 08:34:36 +0000 2023;1618165426508398593;"Keluarga MS, pria asal Kabupaten Pangkep, Sulawesi Selatan, yang divonis penjara oleh pengadilan Arab Saudi karena kasus pelecehan seksual, menilai ada kejanggalan dalam perkara itu. https://t.co/HQYXvoQsGO https://t.co/KX1twmuyYt";0;0;1;0;in;1318859059781455873;1618165426508398593;IDNTimesSulsel;https://twitter.com/IDNTimesSulsel/status/1618165426508398593
Mon Jan 23 01:14:06 +0000 2023;1617329794806583297;"Jemaah umrah asal Sulawesi Selatan diduga melakukan pelecehan seksual saat tawaf di Masjidil Haram, seperti apa kasusnya? #newsupdate #update #news #text https://t.co/1HDLUiJspL";2;0;0;0;in;759692754985242625;1617329794806583297;kumparan;https://twitter.com/kumparan/status/1617329794806583297
Sun Jan 22 11:48:03 +0000 2023;1617126945631920128;"Jemaah Sulsel Dituduh Lakukan Pelecehan Seksual di Mekkah, Keluarga: Dia Divonis Tanpa Bukti: Publik tengah dihebohkan dengan kabar seorang jemaah haji Indonesia asal Sulawesi Selatan atau Sulsel, Muhammad… https://t.co/TtZZjz4T65 #News #jemaahsulsel #jemaahpelecehanseksual";0;0;0;0;in;123757780;1617126945631920128;terkinidotid;https://twitter.com/terkinidotid/status/1617126945631920128
Sun Jan 22 11:24:59 +0000 2023;1617121141575020545;"Setelah ramai menjadi perbincangan publik, pihak keluarga jemaah umrah asal Sulawesi Selatan (Sulsel) yang disebut melakukan pelecehan seksual saat tawaf akhirnya buka suara.  https://t.co/49vdRU7Sf5";0;0;0;0;in;350668803;1617121141575020545;indozonemedia;https://twitter.com/indozonemedia/status/1617121141575020545
Sun Jan 22 08:34:32 +0000 2023;1617078245639467009;"Kejanggalan WNI Dipenjara di Mekkah Usai Dituduh Lakukan Pelecehan Seksual, Korban Tak Hadir Saat Pengadilan: Seorang jemaah haji Warga Negara Indonesia atau WNI asal Sulawesi Selatan,… https://t.co/xjzzVGik8y #News #wnidimekkah #wnidipenjaradimekkah #wnipelecehanseksual";0;0;0;0;in;123757780;1617078245639467009;terkinidotid;https://twitter.com/terkinidotid/status/1617078245639467009
Sat Jan 21 10:16:04 +0000 2023;1616741410761236480;"Konjen RI Jeddah, Eko Hartono menuturkan, seorang WNI jemaah umrah asal Sulawesi Selatan melakukan pelecehan seksual kepada perempuan Lebanon saat sedang tawaf. Ia divonis kurungan dua tahun, dan denda 5.000 riyal. #newsupdate #update #news #oneliner https://t.co/8wSIINfims https://t.co/r0M88a5Wi8";98;124;100;350;in;759692754985242625;1616741410761236480;kumparan;https://twitter.com/kumparan/status/1616741410761236480
Sat Jul 30 07:28:34 +0000 2022;1553281381421031425;"Sopir taksi online di Manado, Sulawesi Selatan ditetapkan sebagai tersangka atas pelecehan seksual pada penumpang perempuannya. https://t.co/Byi2xg7UJJ";0;0;0;0;in;1291246080269545472;1553281381421031425;ngopibareng_id;https://twitter.com/ngopibareng_id/status/1553281381421031425
Sat Apr 09 04:57:07 +0000 2022;1512655824652746752;"Biadab! Kata yang pantas yang terlontar kala membaca berita pelecehan seksual pada bayi perempuan 15 bulan di Kabupaten Jeneponto, Sulawesi Selatan, pertengahan Maret lalu. #pelecehan #kekerasanseksual #asusila #refleksi #lampungpost https://t.co/AwyqLwDaHo";0;0;0;1;in;961851659692400640;1512655824652746752;lampungpost_;https://twitter.com/lampungpost_/status/1512655824652746752
Thu Mar 17 12:18:33 +0000 2022;1504431994226495490;"Bayi 15 Bulan di Jeneponto Dicabuli Kakek Tirinya, Polisi Tetapkan Tersangka: Polres Jeneponto, Sulawesi Selatan (Sulsel) akhirnya menetapkan kakek tiri bocah 15 bulan sebagai tersangka  pelecehan seksual.  https://t.co/xYuOcivNuG #Jeneponto #Kakektirikorban #pelecehanseksual";0;0;0;0;in;123757780;1504431994226495490;terkinidotid;https://twitter.com/terkinidotid/status/1504431994226495490
Thu Mar 17 02:58:48 +0000 2022;1504291132192309249;"https://t.co/fEiZM12Lmm, JENEPONTO - Bayi 15 bulan jadi korban pelecehan seksual kakek tiri di Jeneponto, Sulawesi Selatan. Aksi bejat terduga pelaku sempat ditutupi https://t.co/YlD3x4fr9C";0;0;0;0;in;388848045;1504291132192309249;Radar_Cirebon;https://twitter.com/Radar_Cirebon/status/1504291132192309249
Wed Mar 16 06:00:17 +0000 2022;1503974412986376194;"Wakil Ketua Komisi III DPR RI, Ahmad Sahroni mengapresiasi Propam Polda Sulawesi Selatan yang memecat (AKBP) (M) karena dugaan pelecehan seksual pada anak.  Sahroni juga mengapresiasi putusan Polri yang tetap melanjutkan proses pidana terhadap M. https://t.co/w8VHuFzmgt";0;3;1;2;in;109149190;1503974412986376194;NasDem;https://twitter.com/NasDem/status/1503974412986376194
Tue Mar 15 00:11:02 +0000 2022;1503524135879643140;"Kepala UPT P3A Sulsel Ungkap Adanya Kekerasan Seksual Terhadap Bayi Satu Tahun di Jeneponto: Seorang bayi berusia satu tahun di Kabupaten Jeneponto, Sulawesi Selatan, dilarikan ke rumah sakit Lanto Daeng Pasewang… https://t.co/IW8ZH4TIuI #Jeneponto #Kekerasanseksual #pelecehan";0;0;0;0;in;123757780;1503524135879643140;terkinidotid;https://twitter.com/terkinidotid/status/1503524135879643140
Mon Mar 14 15:15:39 +0000 2022;1503389399454609411;"Biadab, Bayi di Jeneponto Mengalami Pendarahan Hebat, Diduga Korban Pelecehan Seksual: Biadab, seorang bayi berusia satu tahun di Kabupaten Jeneponto, Sulawesi Selatan, dilarikan ke rumah sakit Lanto Daeng Pasewang… https://t.co/5xEMxzylz5 #Jeneponto #Bayi #korbanpelecehan";0;0;0;0;in;123757780;1503389399454609411;terkinidotid;https://twitter.com/terkinidotid/status/1503389399454609411
Fri Mar 11 14:29:06 +0000 2022;1502290522152792068;"Kepolisian Daerah Sulawesi Selatan memecat dengan tidak hormat Ajun Komisaris Besar M dalam kasus dugaan pelecehan seksual pada anak pada Jumat, 11 Maret 2022.  #TempoNasional https://t.co/kalYWQESn9";0;2;2;9;in;18129942;1502290522152792068;tempodotco;https://twitter.com/tempodotco/status/1502290522152792068
Thu Feb 24 10:16:14 +0000 2022;1496791070402760704;"Kasus kekerasan dan pelecehan seksual terhadap korban perempuan maupun anak masih terus terjadi, bahkan trennya menunjukkan peningkatan secara signifikan setiap tahun pada sejumlah daerah termasuk di Provinsi Sulawesi Selatan. https://t.co/9tfalHPWBC";0;0;0;0;in;1186946650595418116;1496791070402760704;voidotid;https://twitter.com/voidotid/status/1496791070402760704
Fri Oct 15 09:43:52 +0000 2021;1448947724229898255;"16.43 #BeritaSONORA - Siswi SMA yang menjadi korban pelecehan seksual di Minahasa Selatan, Sulawesi Utara, terus bertambah. Saat ini, sudah ada delapan belas siswi yang melapor atas tindakan pelecehan seksual oleh seorang guru pria di tengah jam belajar. https://t.co/8u7GZgGe0j";0;0;1;2;in;180696019;1448947724229898255;SonoraFM92;https://twitter.com/SonoraFM92/status/1448947724229898255
Wed Oct 13 23:30:40 +0000 2021;1448431019976101890;"GURU yang viral di media sosial karena pelecehan seksual membantah melakukan tindakan itu. MT merupakan pengajar di SMA Motoling, Minahasa Selatan, Sulawesi https://t.co/SNZf8ICxRM";1;0;1;0;in;388848045;1448431019976101890;Radar_Cirebon;https://twitter.com/Radar_Cirebon/status/1448431019976101890
Wed Oct 13 09:06:49 +0000 2021;1448213624309256195;"Hukum dan Kriminal- Mabes Polri ungkap kaitan kasus dugaan pelecehan seksual terhadap anak di bawah umur yang dilakukan ayahnya di daerah Luwu Timur, Sulawesi Selatan. Mau tau? Simak beritanya https://t.co/pNi45mSAzj";0;0;0;0;in;1390255456388452359;1448213624309256195;MetroluwukC;https://twitter.com/MetroluwukC/status/1448213624309256195
Wed Oct 13 08:25:00 +0000 2021;1448203101312192516;"Polri Kembali Tindaklanjuti Kasus Dugaan Pencabulan Anak di Luwu Timur  Mabes Polri buka suara terkait kasus dugaan pelecehan seksual terhadap anak di bawah umur yang dilakukan ayahnya di daerah Luwu Timur, Sulawesi Selatan. https://t.co/JxNMPmbfR1";0;0;0;1;in;1240239808489779201;1448203101312192516;humas1984;https://twitter.com/humas1984/status/1448203101312192516
Wed Oct 13 07:22:00 +0000 2021;1448187246402670594;"Polri Kembali Tindaklanjuti Kasus Dugaan Pencabulan Anak di Luwu Timur  Mabes Polri buka suara terkait kasus dugaan pelecehan seksual terhadap anak di bawah umur yang dilakukan ayahnya di daerah Luwu Timur, Sulawesi Selatan. https://t.co/djN1ohHnK6";1;6;9;37;in;138290629;1448187246402670594;DivHumas_Polri;https://twitter.com/DivHumas_Polri/status/1448187246402670594
Mon Oct 11 05:14:53 +0000 2021;1447430483852226563;"Sejumlah kalangan mendesak kepolisian membuka kembali kasus kekerasan dan pelecehan seksual di Luwu Timur, Sulawesi Selatan. Mabes Polri mengirim tim asistensi. Presiden tidak menoleransi kasus pelecehan seksual terhadap anak. #KoranTempo https://t.co/AX0HXJvjDj";3;3;70;224;in;20963426;1447430483852226563;korantempo;https://twitter.com/korantempo/status/1447430483852226563
Sun Oct 10 19:43:42 +0000 2021;1447286740792737792;"Sejumlah kalangan mendesak kepolisian membuka kembali kasus kekerasan dan pelecehan seksual di Luwu Timur, Sulawesi Selatan. Mabes Polri mengirim tim asistensi. https://t.co/W0Rqt3dRAi #KoranTempo";0;0;2;11;in;20963426;1447286740792737792;korantempo;https://twitter.com/korantempo/status/1447286740792737792
Fri Oct 08 03:13:50 +0000 2021;1446312853623885828;"PODCAST HARI INI UDAH TAYANG! Ini edisi spesial, di mana kami membahas kasus pelecehan seksual yang dialami 3 anak di Luwu Timur, Sulawesi Selatan. Cr @projectm_org   https://t.co/mD5wjhQSJ7 https://t.co/JA8WCfKEFB";0;0;7;19;in;1162545299614662656;1446312853623885828;catchmeupid;https://twitter.com/catchmeupid/status/1446312853623885828
Wed Jun 23 01:02:12 +0000 2021;1407504228487208963;"Sungguh keji ulah seorang pria di Kabupaten Wajo, Sulawesi Selatan. Pria itu disebut sudah berkali-kali melakukan pelecehan seksual terhadap wanita. https://t.co/41fohCApzY";3;3;4;5;in;69183155;1407504228487208963;detikcom;https://twitter.com/detikcom/status/1407504228487208963
Fri Jun 18 14:23:06 +0000 2021;1405893841912176644;"Sebanyak 21 anak di Buton Selatan, Sulawesi Tenggara, menjadi korban pelecehan oleh seorang predator seksual. https://t.co/FfrhAqrJlR";0;1;1;2;in;23343960;1405893841912176644;kompascom;https://twitter.com/kompascom/status/1405893841912176644
